CODIGO_DANE;ID_TIPO_DELITO;ARMA_EMPLEADA;FECHA_HECHO;SEXO;AGRUPA_EDAD_PERSONA
81794;6;llamada telefonica;2011-08-13;hombre;adulto
81794;6;llamada telefonica;2011-12-22;sin dato;sin dato
8001;6;llamada telefonica;2011-01-20;hombre;adulto
8001;6;llamada telefonica;2011-02-16;mujer;adulto
8001;6;llamada telefonica;2011-03-09;hombre;adulto
8001;6;llamada telefonica;2011-03-11;hombre;adulto
8001;6;llamada telefonica;2011-05-10;mujer;menor de edad
8001;6;llamada telefonica;2011-06-01;hombre;adulto
8001;6;llamada telefonica;2011-06-28;hombre;adulto
8001;6;llamada telefonica;2011-07-28;hombre;adulto
8001;6;llamada telefonica;2011-08-25;hombre;adulto
8001;6;llamada telefonica;2011-09-10;hombre;adulto
8001;6;llamada telefonica;2011-10-11;mujer;adulto
8001;6;llamada telefonica;2011-10-12;hombre;adulto
8001;6;llamada telefonica;2011-11-07;mujer;adulto
8001;6;llamada telefonica;2011-11-22;hombre;adulto
8433;6;llamada telefonica;2011-02-16;hombre;adulto
8758;6;llamada telefonica;2011-01-07;hombre;adulto
8758;6;llamada telefonica;2011-01-24;hombre;menor de edad
8758;6;llamada telefonica;2011-08-20;hombre;adulto
8758;6;llamada telefonica;2011-09-14;hombre;adulto
13001;6;llamada telefonica;2011-01-25;hombre;adulto
13001;6;llamada telefonica;2011-01-26;hombre;adulto
13001;6;llamada telefonica;2011-02-02;hombre;adulto
13001;6;llamada telefonica;2011-02-09;hombre;adulto
13001;6;llamada telefonica;2011-02-18;hombre;adulto
13001;6;llamada telefonica;2011-04-09;hombre;adulto
13001;6;llamada telefonica;2011-04-27;hombre;adulto
13001;6;llamada telefonica;2011-05-30;mujer;adulto
13001;6;llamada telefonica;2011-06-13;hombre;adulto
13001;6;llamada telefonica;2011-06-20;mujer;adulto
13001;6;llamada telefonica;2011-07-05;mujer;adulto
13001;6;llamada telefonica;2011-07-18;hombre;adulto
13001;6;llamada telefonica;2011-07-20;mujer;adulto
13001;6;llamada telefonica;2011-07-28;hombre;adulto
13001;6;llamada telefonica;2011-08-31;hombre;adulto
13001;6;llamada telefonica;2011-09-20;hombre;adulto
13001;6;llamada telefonica;2011-09-28;hombre;adulto
13001;6;llamada telefonica;2011-11-24;mujer;adulto
13001;6;llamada telefonica;2011-11-26;mujer;adulto
13001;6;llamada telefonica;2011-12-17;hombre;adulto
13001;6;llamada telefonica;2011-12-20;hombre;adulto
13001;6;llamada telefonica;2011-12-23;hombre;adulto
13244;6;llamada telefonica;2011-04-27;hombre;adulto
13244;6;llamada telefonica;2011-05-04;hombre;adulto
13244;6;llamada telefonica;2011-07-14;hombre;adulto
13430;6;llamada telefonica;2011-02-06;mujer;adulto
13670;6;llamada telefonica;2011-09-02;hombre;adulto
13744;6;llamada telefonica;2011-07-26;hombre;adulto
13810;6;llamada telefonica;2011-01-17;mujer;adulto
15185;6;llamada telefonica;2011-09-26;hombre;adulto
15238;6;llamada telefonica;2011-03-15;hombre;adulto
15238;6;llamada telefonica;2011-04-01;hombre;adulto
15238;6;llamada telefonica;2011-04-05;hombre;adulto
15238;6;llamada telefonica;2011-07-22;hombre;adulto
15238;6;llamada telefonica;2011-08-16;hombre;adulto
15377;6;llamada telefonica;2011-01-06;hombre;adulto
15531;6;llamada telefonica;2011-01-24;hombre;adulto
15572;6;llamada telefonica;2011-08-13;mujer;adulto
15572;6;llamada telefonica;2011-08-25;mujer;adulto
15759;6;llamada telefonica;2011-03-15;hombre;adulto
15759;6;llamada telefonica;2011-05-23;hombre;adulto
15761;6;llamada telefonica;2011-01-20;hombre;adulto
15001;6;llamada telefonica;2011-06-15;mujer;adulto
15861;6;llamada telefonica;2011-09-29;hombre;adulto
15407;6;llamada telefonica;2011-07-08;hombre;adulto
15897;6;llamada telefonica;2011-08-18;hombre;adulto
17174;6;llamada telefonica;2011-04-13;hombre;adulto
17380;6;llamada telefonica;2011-07-27;hombre;adulto
17380;6;llamada telefonica;2011-11-18;hombre;adulto
17380;6;llamada telefonica;2011-12-20;hombre;adulto
17001;6;llamada telefonica;2011-02-11;hombre;adulto
17001;6;llamada telefonica;2011-03-07;hombre;adulto
17001;6;llamada telefonica;2011-07-19;hombre;adulto
17001;6;llamada telefonica;2011-11-09;mujer;adulto
17433;6;llamada telefonica;2011-06-23;hombre;adulto
17444;6;llamada telefonica;2011-08-12;hombre;adulto
17486;6;llamada telefonica;2011-01-05;hombre;adulto
17486;6;llamada telefonica;2011-02-26;mujer;adulto
17614;6;llamada telefonica;2011-07-14;mujer;adulto
17777;6;llamada telefonica;2011-08-10;hombre;adulto
17867;6;llamada telefonica;2011-03-16;hombre;adulto
18256;6;llamada telefonica;2011-07-13;mujer;adulto
18256;6;llamada telefonica;2011-11-12;mujer;adulto
18001;6;llamada telefonica;2011-01-20;hombre;adulto
18001;6;llamada telefonica;2011-07-16;hombre;adulto
18001;6;llamada telefonica;2011-07-26;hombre;adulto
18001;6;llamada telefonica;2011-11-09;hombre;adulto
18001;6;llamada telefonica;2011-11-26;mujer;adulto
18001;6;llamada telefonica;2011-11-28;hombre;adulto
18753;6;llamada telefonica;2011-08-26;hombre;adulto
18753;6;llamada telefonica;2011-09-27;hombre;adulto
18753;6;llamada telefonica;2011-12-20;mujer;adulto
85010;6;llamada telefonica;2011-05-10;hombre;adulto
85010;6;llamada telefonica;2011-05-27;hombre;adulto
85010;6;llamada telefonica;2011-09-12;hombre;adulto
85125;6;llamada telefonica;2011-04-01;sin dato;sin dato
85225;6;llamada telefonica;2011-03-03;hombre;adulto
85225;6;llamada telefonica;2011-03-25;hombre;adulto
85230;6;llamada telefonica;2011-06-02;hombre;adulto
85250;6;llamada telefonica;2011-02-23;hombre;adulto
85263;6;llamada telefonica;2011-01-18;hombre;adulto
85279;6;llamada telefonica;2011-03-25;hombre;adulto
85300;6;llamada telefonica;2011-04-04;sin dato;sin dato
85400;6;llamada telefonica;2011-03-29;hombre;adulto
85400;6;llamada telefonica;2011-05-16;hombre;adulto
85410;6;llamada telefonica;2011-09-19;sin dato;sin dato
85410;6;llamada telefonica;2011-10-11;hombre;adulto
85440;6;llamada telefonica;2011-04-04;hombre;adulto
85001;6;llamada telefonica;2011-01-25;hombre;adulto
85001;6;llamada telefonica;2011-02-24;hombre;adulto
85001;6;llamada telefonica;2011-03-06;hombre;adulto
85001;6;llamada telefonica;2011-03-13;hombre;adulto
85001;6;llamada telefonica;2011-04-08;sin dato;sin dato
85001;6;llamada telefonica;2011-04-19;sin dato;sin dato
85001;6;llamada telefonica;2011-06-09;hombre;adulto
85001;6;llamada telefonica;2011-06-17;hombre;adulto
85001;6;llamada telefonica;2011-07-12;hombre;adulto
85001;6;llamada telefonica;2011-07-16;hombre;adulto
85001;6;llamada telefonica;2011-09-07;hombre;adulto
85001;6;llamada telefonica;2011-09-23;hombre;adulto
85001;6;llamada telefonica;2011-10-19;hombre;adulto
85001;6;llamada telefonica;2011-10-21;hombre;adulto
19142;6;llamada telefonica;2011-08-31;hombre;adulto
19256;6;llamada telefonica;2011-02-25;hombre;adulto
19318;6;llamada telefonica;2011-09-03;mujer;adulto
19392;6;llamada telefonica;2011-03-12;hombre;adulto
19450;6;llamada telefonica;2011-02-15;hombre;adulto
19455;6;llamada telefonica;2011-09-23;hombre;adulto
19532;6;llamada telefonica;2011-02-01;mujer;adulto
19532;6;llamada telefonica;2011-05-11;hombre;adulto
19532;6;llamada telefonica;2011-11-09;hombre;adulto
19548;6;llamada telefonica;2011-11-30;hombre;adulto
19001;6;llamada telefonica;2011-01-02;mujer;adulto
19001;6;llamada telefonica;2011-01-05;hombre;adulto
19001;6;llamada telefonica;2011-01-15;hombre;adulto
19001;6;llamada telefonica;2011-01-31;hombre;adulto
19001;6;llamada telefonica;2011-02-02;hombre;adulto
19001;6;llamada telefonica;2011-02-15;hombre;adulto
19001;6;llamada telefonica;2011-03-26;hombre;adulto
19001;6;llamada telefonica;2011-04-06;hombre;adulto
19001;6;llamada telefonica;2011-05-24;hombre;adulto
19001;6;llamada telefonica;2011-06-05;hombre;adulto
19001;6;llamada telefonica;2011-06-07;hombre;adulto
19001;6;llamada telefonica;2011-06-08;mujer;adulto
19001;6;llamada telefonica;2011-06-28;hombre;adulto
19001;6;llamada telefonica;2011-08-05;hombre;adulto
19001;6;llamada telefonica;2011-08-08;hombre;adulto
19001;6;llamada telefonica;2011-08-10;hombre;adulto
19001;6;llamada telefonica;2011-10-05;hombre;adulto
19001;6;llamada telefonica;2011-10-13;mujer;adulto
19001;6;llamada telefonica;2011-10-21;hombre;adulto
19001;6;llamada telefonica;2011-10-25;hombre;adulto
19001;6;llamada telefonica;2011-11-02;hombre;adulto
19001;6;llamada telefonica;2011-12-10;mujer;adulto
19001;6;llamada telefonica;2011-12-11;hombre;adulto
19001;6;llamada telefonica;2011-12-20;mujer;adulto
19001;6;llamada telefonica;2011-12-24;hombre;adulto
19001;6;llamada telefonica;2011-12-30;hombre;adulto
19573;6;llamada telefonica;2011-03-01;hombre;adulto
19698;6;llamada telefonica;2011-03-02;hombre;adulto
19698;6;llamada telefonica;2011-03-30;hombre;adulto
19698;6;llamada telefonica;2011-04-09;mujer;adulto
19698;6;llamada telefonica;2011-04-26;mujer;adulto
19698;6;llamada telefonica;2011-07-14;mujer;adulto
19698;6;llamada telefonica;2011-07-22;hombre;adulto
19698;6;llamada telefonica;2011-07-23;mujer;adulto
19698;6;llamada telefonica;2011-07-27;hombre;adulto
19698;6;llamada telefonica;2011-08-10;hombre;adulto
19698;6;llamada telefonica;2011-09-10;hombre;adulto
19698;6;llamada telefonica;2011-11-01;mujer;adulto
20011;6;llamada telefonica;2011-04-14;hombre;adulto
20011;6;llamada telefonica;2011-07-04;sin dato;sin dato
20011;6;llamada telefonica;2011-12-07;hombre;adulto
20013;6;llamada telefonica;2011-01-04;hombre;adulto
20013;6;llamada telefonica;2011-12-02;mujer;adulto
20013;6;llamada telefonica;2011-12-22;hombre;adulto
20178;6;llamada telefonica;2011-02-07;hombre;adulto
20250;6;llamada telefonica;2011-01-19;mujer;adulto
20383;6;llamada telefonica;2011-07-01;hombre;adulto
20400;6;llamada telefonica;2011-05-11;hombre;adulto
20400;6;llamada telefonica;2011-05-28;hombre;adulto
20443;6;llamada telefonica;2011-08-30;hombre;adulto
20517;6;llamada telefonica;2011-08-24;hombre;adulto
20750;6;llamada telefonica;2011-05-01;mujer;adulto
20770;6;llamada telefonica;2011-09-08;hombre;adulto
20001;6;llamada telefonica;2011-02-09;mujer;adulto
20001;6;llamada telefonica;2011-02-14;hombre;adulto
20001;6;llamada telefonica;2011-02-15;hombre;adulto
20001;6;llamada telefonica;2011-04-13;hombre;adulto
20001;6;llamada telefonica;2011-05-19;hombre;adulto
20001;6;llamada telefonica;2011-07-17;mujer;adulto
20001;6;llamada telefonica;2011-07-27;mujer;adulto
20001;6;llamada telefonica;2011-09-01;hombre;adulto
20001;6;llamada telefonica;2011-09-24;hombre;adulto
20001;6;llamada telefonica;2011-10-01;hombre;adulto
20001;6;llamada telefonica;2011-10-27;hombre;adulto
20001;6;llamada telefonica;2011-10-31;hombre;adulto
20001;6;llamada telefonica;2011-12-06;hombre;adulto
20001;6;llamada telefonica;2011-12-24;hombre;adulto
27001;6;llamada telefonica;2011-04-26;hombre;adulto
27001;6;llamada telefonica;2011-12-16;hombre;adulto
23068;6;llamada telefonica;2011-05-01;hombre;adulto
23162;6;llamada telefonica;2011-03-01;hombre;adulto
23162;6;llamada telefonica;2011-03-12;hombre;adulto
23162;6;llamada telefonica;2011-08-02;hombre;adulto
23162;6;llamada telefonica;2011-10-07;mujer;adulto
23189;6;llamada telefonica;2011-08-01;mujer;adulto
23417;6;llamada telefonica;2011-02-21;hombre;adulto
23417;6;llamada telefonica;2011-08-23;hombre;adulto
23417;6;llamada telefonica;2011-10-10;mujer;adulto
23417;6;llamada telefonica;2011-12-17;mujer;adulto
23464;6;llamada telefonica;2011-02-23;mujer;adulto
23466;6;llamada telefonica;2011-01-31;hombre;adulto
23466;6;llamada telefonica;2011-05-26;hombre;adulto
23466;6;llamada telefonica;2011-07-06;hombre;adulto
23001;6;llamada telefonica;2011-01-01;mujer;adulto
23001;6;llamada telefonica;2011-01-26;mujer;adulto
23001;6;llamada telefonica;2011-02-14;hombre;adulto
23001;6;llamada telefonica;2011-03-26;hombre;adulto
23001;6;llamada telefonica;2011-04-07;hombre;adulto
23001;6;llamada telefonica;2011-04-17;hombre;adulto
23001;6;llamada telefonica;2011-05-09;hombre;adulto
23001;6;llamada telefonica;2011-05-18;hombre;adulto
23001;6;llamada telefonica;2011-05-26;hombre;adulto
23001;6;llamada telefonica;2011-07-16;mujer;adulto
23001;6;llamada telefonica;2011-07-27;mujer;adulto
23001;6;llamada telefonica;2011-08-17;hombre;adulto
23001;6;llamada telefonica;2011-08-24;hombre;adulto
23001;6;llamada telefonica;2011-08-26;hombre;adulto
23001;6;llamada telefonica;2011-08-31;hombre;adulto
23001;6;llamada telefonica;2011-09-30;mujer;adulto
23001;6;llamada telefonica;2011-11-08;hombre;adulto
23555;6;llamada telefonica;2011-02-09;hombre;adulto
23555;6;llamada telefonica;2011-02-17;mujer;adulto
23570;6;llamada telefonica;2011-07-07;hombre;adulto
23570;6;llamada telefonica;2011-10-13;hombre;adulto
23580;6;llamada telefonica;2011-09-11;sin dato;sin dato
23580;6;llamada telefonica;2011-09-27;hombre;adulto
23678;6;llamada telefonica;2011-06-04;hombre;adulto
23807;6;llamada telefonica;2011-10-17;hombre;adulto
23807;6;llamada telefonica;2011-12-28;mujer;adulto
25040;6;llamada telefonica;2011-04-26;mujer;adulto
11001;6;llamada telefonica;2011-01-03;hombre;adulto
11001;6;llamada telefonica;2011-01-04;hombre;adulto
11001;6;llamada telefonica;2011-01-08;hombre;adulto
11001;6;llamada telefonica;2011-01-10;hombre;adulto
11001;6;llamada telefonica;2011-01-12;hombre;adulto
11001;6;llamada telefonica;2011-01-17;hombre;adulto
11001;6;llamada telefonica;2011-01-17;sin dato;sin dato
11001;6;llamada telefonica;2011-01-20;hombre;adulto
11001;6;llamada telefonica;2011-01-21;hombre;adulto
11001;6;llamada telefonica;2011-01-22;hombre;adulto
11001;6;llamada telefonica;2011-01-25;hombre;adulto
11001;6;llamada telefonica;2011-01-26;hombre;adulto
11001;6;llamada telefonica;2011-01-27;mujer;adulto
11001;6;llamada telefonica;2011-01-28;mujer;adulto
11001;6;llamada telefonica;2011-01-29;mujer;adulto
11001;6;llamada telefonica;2011-01-29;hombre;adulto
11001;6;llamada telefonica;2011-01-30;sin dato;sin dato
11001;6;llamada telefonica;2011-02-06;hombre;adulto
11001;6;llamada telefonica;2011-02-09;mujer;adulto
11001;6;llamada telefonica;2011-02-09;hombre;adulto
11001;6;llamada telefonica;2011-02-11;mujer;adulto
11001;6;llamada telefonica;2011-02-12;mujer;adulto
11001;6;llamada telefonica;2011-02-15;hombre;adulto
11001;6;llamada telefonica;2011-02-17;hombre;adulto
11001;6;llamada telefonica;2011-02-18;hombre;adulto
11001;6;llamada telefonica;2011-02-23;hombre;adulto
11001;6;llamada telefonica;2011-02-24;hombre;adulto
11001;6;llamada telefonica;2011-02-26;sin dato;sin dato
11001;6;llamada telefonica;2011-02-28;mujer;adulto
11001;6;llamada telefonica;2011-03-01;hombre;adulto
11001;6;llamada telefonica;2011-03-02;sin dato;sin dato
11001;6;llamada telefonica;2011-03-08;hombre;adulto
11001;6;llamada telefonica;2011-03-09;hombre;adulto
11001;6;llamada telefonica;2011-03-10;mujer;adulto
11001;6;llamada telefonica;2011-03-11;hombre;adulto
11001;6;llamada telefonica;2011-03-12;mujer;adulto
11001;6;llamada telefonica;2011-03-12;hombre;adulto
11001;6;llamada telefonica;2011-03-14;hombre;adulto
11001;6;llamada telefonica;2011-03-15;hombre;adulto
11001;6;llamada telefonica;2011-03-17;hombre;adulto
11001;6;llamada telefonica;2011-03-18;hombre;adulto
11001;6;llamada telefonica;2011-03-20;hombre;adulto
11001;6;llamada telefonica;2011-03-24;mujer;adulto
11001;6;llamada telefonica;2011-03-24;hombre;adulto
11001;6;llamada telefonica;2011-03-24;sin dato;sin dato
11001;6;llamada telefonica;2011-03-25;mujer;adulto
11001;6;llamada telefonica;2011-03-26;mujer;adulto
11001;6;llamada telefonica;2011-03-28;hombre;adulto
11001;6;llamada telefonica;2011-03-29;mujer;adulto
11001;6;llamada telefonica;2011-03-31;mujer;adulto
11001;6;llamada telefonica;2011-04-01;hombre;adulto
11001;6;llamada telefonica;2011-04-02;hombre;adulto
11001;6;llamada telefonica;2011-04-05;mujer;adulto
11001;6;llamada telefonica;2011-04-05;hombre;adulto
11001;6;llamada telefonica;2011-04-06;hombre;adulto
11001;6;llamada telefonica;2011-04-07;hombre;adulto
11001;6;llamada telefonica;2011-04-13;sin dato;sin dato
11001;6;llamada telefonica;2011-04-14;hombre;adulto
11001;6;llamada telefonica;2011-04-15;hombre;adulto
11001;6;llamada telefonica;2011-04-15;sin dato;sin dato
11001;6;llamada telefonica;2011-04-20;sin dato;sin dato
11001;6;llamada telefonica;2011-04-25;sin dato;sin dato
11001;6;llamada telefonica;2011-04-26;mujer;adulto
11001;6;llamada telefonica;2011-04-26;hombre;adulto
11001;6;llamada telefonica;2011-04-28;hombre;adulto
11001;6;llamada telefonica;2011-05-01;hombre;adulto
11001;6;llamada telefonica;2011-05-02;mujer;adulto
11001;6;llamada telefonica;2011-05-03;hombre;adulto
11001;6;llamada telefonica;2011-05-04;hombre;adulto
11001;6;llamada telefonica;2011-05-07;sin dato;sin dato
11001;6;llamada telefonica;2011-05-09;hombre;adulto
11001;6;llamada telefonica;2011-05-11;sin dato;sin dato
11001;6;llamada telefonica;2011-05-13;sin dato;sin dato
11001;6;llamada telefonica;2011-05-16;hombre;adulto
11001;6;llamada telefonica;2011-05-17;sin dato;sin dato
11001;6;llamada telefonica;2011-05-23;hombre;adulto
11001;6;llamada telefonica;2011-06-04;hombre;adulto
11001;6;llamada telefonica;2011-06-08;mujer;adulto
11001;6;llamada telefonica;2011-06-13;hombre;adulto
11001;6;llamada telefonica;2011-06-15;hombre;adulto
11001;6;llamada telefonica;2011-06-21;hombre;adulto
11001;6;llamada telefonica;2011-06-22;mujer;adulto
11001;6;llamada telefonica;2011-06-30;mujer;adulto
11001;6;llamada telefonica;2011-07-03;hombre;adulto
11001;6;llamada telefonica;2011-07-04;hombre;adulto
11001;6;llamada telefonica;2011-07-05;mujer;adulto
11001;6;llamada telefonica;2011-07-07;hombre;adulto
11001;6;llamada telefonica;2011-07-09;hombre;adulto
11001;6;llamada telefonica;2011-07-10;hombre;adulto
11001;6;llamada telefonica;2011-07-14;mujer;adulto
11001;6;llamada telefonica;2011-07-21;hombre;adulto
11001;6;llamada telefonica;2011-07-22;mujer;adulto
11001;6;llamada telefonica;2011-07-22;hombre;adulto
11001;6;llamada telefonica;2011-07-29;hombre;adulto
11001;6;llamada telefonica;2011-08-01;hombre;adulto
11001;6;llamada telefonica;2011-08-04;mujer;adulto
11001;6;llamada telefonica;2011-08-05;mujer;adulto
11001;6;llamada telefonica;2011-08-12;hombre;adulto
11001;6;llamada telefonica;2011-08-17;hombre;adulto
11001;6;llamada telefonica;2011-08-18;hombre;adulto
11001;6;llamada telefonica;2011-08-26;hombre;adulto
11001;6;llamada telefonica;2011-08-30;mujer;adulto
11001;6;llamada telefonica;2011-09-07;hombre;adulto
11001;6;llamada telefonica;2011-09-11;mujer;adulto
11001;6;llamada telefonica;2011-09-13;hombre;adulto
11001;6;llamada telefonica;2011-09-17;sin dato;sin dato
11001;6;llamada telefonica;2011-09-19;mujer;adulto
11001;6;llamada telefonica;2011-09-28;mujer;adulto
11001;6;llamada telefonica;2011-10-01;mujer;adulto
11001;6;llamada telefonica;2011-10-09;hombre;adulto
11001;6;llamada telefonica;2011-10-13;mujer;adulto
11001;6;llamada telefonica;2011-10-19;hombre;adulto
11001;6;llamada telefonica;2011-10-25;hombre;adulto
11001;6;llamada telefonica;2011-10-28;hombre;adulto
11001;6;llamada telefonica;2011-10-30;mujer;adulto
11001;6;llamada telefonica;2011-11-05;hombre;adulto
11001;6;llamada telefonica;2011-11-17;hombre;adulto
11001;6;llamada telefonica;2011-11-30;mujer;adulto
11001;6;llamada telefonica;2011-12-14;mujer;adulto
11001;6;llamada telefonica;2011-12-15;hombre;adulto
11001;6;llamada telefonica;2011-12-26;hombre;adulto
25120;6;llamada telefonica;2011-11-22;hombre;adulto
25214;6;llamada telefonica;2011-04-14;sin dato;sin dato
25269;6;llamada telefonica;2011-01-31;mujer;adulto
25269;6;llamada telefonica;2011-07-21;hombre;adulto
25279;6;llamada telefonica;2011-04-18;hombre;adulto
25290;6;llamada telefonica;2011-03-01;hombre;adulto
25290;6;llamada telefonica;2011-05-22;hombre;adulto
25290;6;llamada telefonica;2011-08-24;hombre;adulto
25386;6;llamada telefonica;2011-06-10;hombre;adulto
25430;6;llamada telefonica;2011-02-07;hombre;adulto
25430;6;llamada telefonica;2011-03-11;hombre;adulto
25430;6;llamada telefonica;2011-06-30;hombre;adulto
25535;6;llamada telefonica;2011-01-20;hombre;adulto
25740;6;llamada telefonica;2011-05-30;mujer;adulto
25754;6;llamada telefonica;2011-01-18;hombre;adulto
25754;6;llamada telefonica;2011-03-30;hombre;adulto
25754;6;llamada telefonica;2011-08-09;hombre;adulto
25785;6;llamada telefonica;2011-04-18;hombre;adulto
25506;6;llamada telefonica;2011-03-27;hombre;adulto
25506;6;llamada telefonica;2011-11-24;hombre;adulto
25843;6;llamada telefonica;2011-06-17;hombre;adulto
25878;6;llamada telefonica;2011-04-12;hombre;adulto
25899;6;llamada telefonica;2011-04-27;hombre;menor de edad
44078;6;llamada telefonica;2011-01-07;hombre;adulto
44090;6;llamada telefonica;2011-03-03;mujer;adulto
